# Multipole Expansion Model for Optical Coupling Strength
# 
# Parameters:
# a = 300 nm (Major axis)
# b = 180 nm (Minor axis)
# lambda = 1064 nm (Wavelength)
# V = 0.04 ×10⁻¹⁸ m³ (Volume)
# rho = 3500 kg/m³ (Density)
# I = 3.49e-30 kg·m² (Moment of inertia)
# L1 = 0.210 (Depolarization factor, major axis)
# L2 = 0.395 (Depolarization factor, minor axis)
# epsilon_r = 5.7 (Relative permittivity)
# C1 = 0.033 (Multipole expansion coefficient, 1st order)
# C2 = 0.012 (Multipole expansion coefficient, 2nd order)
#
# Columns:
# R_lambda: Distance between particles in units of wavelength (dimensionless)
# g_*mW_kHz: Coupling strength at different laser powers (in kHz)
#
# Note: Data generated for Fig. 1 in manuscript
R_lambda,g_600mW_kHz,g_800mW_kHz,g_1000mW_kHz 
4.827999999999955,10.999861619497436,12.701546134130952,14.20076028763324
4.829999999999955,11.233786305383784,12.971659094864119,14.50275575853478
4.8319999999999546,11.465748412827175,13.239505865212587,14.802217551561263
4.833999999999955,11.695713103603198,13.505046217459876,15.099100690758352
4.835999999999954,11.92364588130002,13.768240318580673,15.393360641449878
4.837999999999955,12.149512596439164,14.029048736153797,15.684953316848707
4.839999999999955,12.373279451535893,14.287432444205425,15.973835084589652
4.841999999999954,12.594913006101946,14.543352828985757,16.25996277318802
4.843999999999955,12.814380181588414,14.796771694676552,16.54329367842077
4.845999999999954,13.031648266266872,15.04765126902739,16.823785569628118
4.847999999999955,13.246684920051182,15.295954208923408,17.101396695938384
4.849999999999954,13.459458179255437,15.541643605879267,17.376085792410507
4.851999999999954,13.669936461290924,15.784682991462786,17.647812086097765
4.853999999999955,13.878088569298763,16.025036342644214,17.916535302028542
4.855999999999955,14.083883696719038,16.26266808707223,18.182215669105002
4.857999999999954,14.2872914317949,16.49754310827484,18.444813925917867
4.859999999999954,14.488281762012285,16.72962675078588,18.704291326478085
4.861999999999955,14.686825078472351,16.95888482519391,18.96060964586162
4.863999999999955,14.882892180198466,17.185283613115516,19.213731185769753
4.865999999999954,15.076454278376033,17.408789872090978,19.463618780002648
4.867999999999954,15.267483000523375,17.629370840400405,19.71023579984396
4.869999999999954,15.455950394595954,17.84699424180295,19.953546159359362
4.871999999999955,15.641828933019948,18.061628290194285,20.193514320603864
4.873999999999954,15.825091516657698,18.27324169418557,20.430105298741186
4.875999999999954,16.005711478702175,18.481803661600363,20.663284667071473
4.877999999999954,16.183662588501154,18.687283903890428,20.893018561968336
4.879999999999954,16.35891905531019,18.889652640469272,21.119273687723847
4.881999999999954,16.531455531973695,19.08888060296268,21.342017321300865
4.883999999999954,16.70124711853414,19.28493903937629,21.561217316992447
4.885999999999954,16.8682693657682,19.477799718178773,21.776842110986998
4.887999999999955,17.03249827864985,19.667434932300655,21.988860725839125
4.8899999999999535,17.19391031973945,19.853817503047708,22.197242774844913
4.891999999999954,17.35248241249941,20.036920783929563,22.401958466322448
4.893999999999955,17.50819194453412,20.216718664400823,22.602978607794498
4.895999999999954,17.661016770755623,20.393185573516508,22.800274610075476
4.897999999999954,17.81093521647382,20.56629648350029,22.993818491260775
4.899999999999953,17.957926080409806,20.736026913224006,23.183582880617013
4.901999999999954,18.101968637634187,20.902352931600515,23.36954102237539
4.903999999999955,18.243042642427323,21.06525116088647,23.551666779424252
4.9059999999999535,18.381128331063543,21.22469877989719,23.729934636903483
4.907999999999954,18.516206424517147,21.380673527131307,23.904319705697905
4.909999999999953,18.648258131090877,21.533153703805887,24.074797725830674
4.911999999999954,18.777265148965995,21.68211817680099,24.241345069755415
4.913999999999954,18.903209668673995,21.827546381513734,24.403938745547144
4.915999999999953,19.02607437548912,21.969418324620968,24.56255639999102
4.917999999999954,19.145842451742347,22.107714586751214,24.7171763215697
4.919999999999954,19.262497579054898,22.24241632506372,24.867777443346768
4.9219999999999535,19.376023940492896,22.373505275736413,25.014339345748414
4.923999999999954,19.486406222641705,22.500963756361173,25.156842259241305
4.925999999999954,19.593629617599507,22.62477466824579,25.295267066906426
4.927999999999954,19.69767982489093,22.74492149862368,25.429595306909473
4.9299999999999535,19.79854305329985,22.861388322770118,25.559809174866952
4.931999999999953,19.89620602262053,22.974159806024428,25.685891526107014
4.933999999999954,19.990655965328553,23.083221205719276,25.807825877826485
4.935999999999954,20.081880628169323,23.188558373014978,25.925596411141708
4.9379999999999535,20.16986827366575,23.290157754640425,26.03918797303494
4.939999999999953,20.254607681543757,23.388006394539097,26.1485860781946
4.941999999999953,20.33608815007596,23.482091935420623,26.253776910750062
4.943999999999954,20.41429949734332,23.572402620217606,26.354747325900373
4.9459999999999535,20.489232062414516,23.65892729344746,26.451484851436824
4.947999999999953,20.56087670644298,23.741655402479115,26.543977689159224
4.949999999999953,20.62922481368171,23.82057699870488,26.632214716186024
4.951999999999954,20.694268292415224,23.895682738616532,26.716185486157457
4.9539999999999536,20.755999575809103,23.966963884786274,26.795880230332294
4.955999999999953,20.814411622677017,24.034412306752508,26.871289858578063
4.957999999999954,20.869497918164605,24.098020481809332,26.94240596025396
4.959999999999953,20.921252474350897,24.157781495701222,27.009220804987255
4.961999999999954,20.96966983076701,24.213689043221812,27.07172734334292
4.963999999999953,21.014745054831643,24.26573742871681,27.129919207385885
4.965999999999953,21.056473742204204,24.313921566491764,27.183790711136883
4.967999999999954,21.09485201705472,24.358236981123714,27.233336850920953
4.969999999999953,21.129876532251263,24.398679807677645,27.27855330560936
4.971999999999953,21.161544469464527,24.435246791827165,27.3194364367546
4.973999999999953,21.18985353918963,24.467935289879748,27.355983288618578
4.975999999999953,21.214801980685323,24.49674326870655,27.388191588094124
4.977999999999954,21.23638856183067,24.521669305576843,27.416059744519956
4.9799999999999525,21.254612578899163,24.542712587897274,27.439586849389055
4.981999999999953,21.269473856250606,24.55987291285599,27.45877267595089
4.983999999999954,21.280972745940446,24.573150686971605,27.473617678707097
4.985999999999953,21.289110127247273,24.582546925547597,27.48412299280146
4.987999999999953,21.29388740611812,24.58806325203176,27.490290433303784
4.989999999999953,21.295306514531973,24.589701897281248,27.492122494388223
4.991999999999953,21.293369909781507,24.58746569873325,27.48962234840597
4.993999999999954,21.288080573673415,24.58135809948158,27.48279384485293
4.9959999999999525,21.279442011647365,24.57138314725928,27.471641509232246
4.997999999999953,21.26745825181372,24.557545493327556,27.456170541812025
4.999999999999953,21.252133843910514,24.539850391271386,27.436386816278823
5.001999999999953,21.23347385817961,24.51830369570175,27.41229687828673
5.003999999999953,21.211483884162394,24.492911860865135,27.38390794390267
5.005999999999952,21.186170029415397,24.463681939160313,27.351227897948174
5.007999999999953,21.157538918145786,24.4306215795629,27.31426529223797
5.009999999999953,21.12559768976736,24.393739025957842,27.273029343715624
5.0119999999999525,21.09035399737703,24.353043115380252,27.227529932486767
5.013999999999953,21.05181600615227,24.308543276164972,27.177777599750158
5.015999999999953,21.009992391669826,24.260249526005122,27.123783545627266
5.017999999999953,20.964892338145958,24.208172469920182,27.065559626890256
5.0199999999999525,20.91652553659842,24.152323298133552,27.003118354589283
5.021999999999953,20.864902182931033,24.09271378386088,26.93647289157955
5.023999999999953,20.810032975940384,24.029356281008337,26.865637049948102
5.025999999999953,20.751929115245904,23.962263721782502,26.790625288341403
5.0279999999999525,20.690602299143002,23.8914496142114,26.711452709193914
5.029999999999952,20.626064722380093,23.816928039577583,26.62813505585814
5.031999999999953,20.558329073859678,23.73871364976359,26.54068870963676
5.033999999999953,20.48740853426414,23.656821664510478,26.44913068671758
5.0359999999999525,20.413316773606205,23.571267868589285,26.35347863501112
5.037999999999952,20.33606794870531,23.482068608887054,26.253750830892695
5.039999999999952,20.25567670058928,23.389240791406504,26.14996617584796
5.041999999999953,20.17215815182294,23.292801878181365,26.042144193024157
5.0439999999999525,20.085527903763147,23.19276988410678,25.93030502368635
5.045999999999952,19.995802033741015,23.089163373685675,25.81446942357979
5.047999999999953,19.90299709217251,22.982001457692263,25.69465875919959
5.049999999999952,19.807130099596773,22.871303789752275,25.570895003967326
5.0519999999999525,19.70821854364339,22.757090562840965,25.443200734315678
5.053999999999953,19.606280375929323,22.639382505700137,25.311599125682527
5.055999999999952,19.501334008885305,22.518200879173463,25.176113948413697
5.057999999999953,19.39339831251289,22.393567472461903,25.03676956357649
5.059999999999952,19.28249261107253,22.265504599299387,24.893590918683834
5.061999999999952,19.168636679703035,22.134035094049356,24.746603543330167
5.063999999999953,19.051850740973318,21.999182307723036,24.595833544739705
5.065999999999952,18.93215546136699,21.860970103920142,24.441307603228047
5.0679999999999525,18.80957194769973,21.719422854692137,24.28305296757708
5.069999999999951,18.684121743471522,21.57456543633004,24.121097450325703
5.071999999999952,18.555826825152398,21.426423225075627,23.9554694229747
5.073999999999953,18.42470959840434,21.27502209275885,23.78619781110932
5.075999999999952,18.290792894238393,21.120388402360458,23.613312089438086
5.077999999999952,18.15409996510819,20.962549003501177,23.436842276749562
5.079999999999952,18.014654480941385,20.801531227859197,23.25681893078893
5.081999999999952,17.87248052510783,20.637362884514694,23.073273143052997
5.083999999999953,17.72760259032709,20.47007225522411,22.88623653350677
5.085999999999952,17.58004557451464,20.29968808962383,22.695741245220873
5.087999999999952,17.429834776568253,20.12623960036476,22.50181993893191
5.089999999999952,17.276995892094362,19.949756458177472,22.304505787525144
5.091999999999952,17.121555009076673,19.770268786870805,22.10383247044272
5.093999999999952,16.963538603485695,19.587807158262144,21.899834168015577
5.095999999999952,16.802973534831867,19.402402587042673,21.692545555722603
5.097999999999952,16.63988704166154,19.214086525576512,21.482001798375926
5.099999999999952,16.474306736997487,19.02289085863593,21.268238544234645
5.1019999999999515,16.30626060372435,18.828847898072883,21.051291919047507
5.103999999999952,16.135776989919677,18.63199037742778,20.831198520025254
5.105999999999952,15.962884604131563,18.432351446476577,20.607995409744113
5.107999999999952,15.787612510603552,18.22996466571693,20.38172010998115
5.1099999999999515,15.609990124447489,18.024864000794317,20.15241059548246
5.111999999999952,15.43004720676529,17.817083816869147,19.920105287665418
5.113999999999952,15.247813859720821,17.606658872926243,19.684843048256464
5.115999999999952,15.063320521560666,17.393624316025328,19.446663172862962
5.117999999999952,14.876597961588738,17.178015675498187,19.205605384485466
5.119999999999951,14.687677275090344,16.959868857087518,18.961709826964682
5.121999999999952,14.496589878210917,16.739220137033353,18.715017058369966
5.123999999999952,14.303367502787795,16.51610615610536,18.465568044327174
5.1259999999999515,14.10804219113672,16.290563913582762,18.21340415128804
5.127999999999952,13.910646290793817,16.06263076118296,17.95856713974214
5.129999999999951,13.71121244921383,15.8323443969395,17.701099157372333
5.131999999999952,13.509773608425549,15.599742859030782,17.44104273215488
5.1339999999999515,13.306362999645202,15.364864519560065,17.178440765405483
5.135999999999951,13.101014137848836,15.12774807828824,16.91333652477216
5.137999999999952,12.893760816304262,14.88843255631983,16.64577363717605
5.139999999999951,12.684637101064409,14.646957289744496,16.375796081702394
5.1419999999999515,12.473677325420377,14.403361923231968,16.1034481824394
5.143999999999951,12.260916084319776,14.15768640358687,15.82877460127239
5.145999999999951,12.046388228745588,13.909970973258005,15.55182033062691
5.147999999999952,11.830128860061023,13.660256163808384,15.272630686168029
5.1499999999999515,11.612173324318835,13.408582789344146,14.991251299453628
5.151999999999951,11.39255720653748,13.15499193990525,14.707728110544986
5.153999999999951,11.171316324942287,12.89952497481578,14.422107360572179
5.155999999999951,10.948486725177816,12.642223516000913,14.134435584262228
5.1579999999999515,10.724104674485172,12.383129441263476,13.844759602422068
5.159999999999951,10.498206655852917,12.122284877530005,13.553126514387404
5.161999999999951,10.270829362135537,11.859732194059328,13.259583690429693
5.163999999999952,10.042009690145441,11.595513995620601,12.964178764128935
5.165999999999951,9.811784734716927,11.329673115638956,12.666959624710273
5.167999999999951,9.580191782743686,11.062252609310615,12.367974409346484
5.169999999999951,9.347268307190886,10.79329574668863,12.067271495427565
5.171999999999951,9.113051961082656,10.522846005740236,11.764899492798659
5.1739999999999515,8.877580571465986,10.250947065376955,11.46090723596743
5.175999999999951,8.64089213335184,9.97764279845841,11.155343776282121
5.177999999999951,8.403024803635404,9.702977264772004,10.848258374082592
5.179999999999951,8.164016894993477,9.426994703986274,10.53970049082191
5.1819999999999515,7.923906869765455,9.149739528585217,10.229719781166722
5.183999999999951,7.682733333812206,8.871256316777176,9.91836608506909
5.185999999999951,7.440535030359286,8.591589805385548,9.605689419818143
5.187999999999951,7.197350833822492,8.310784882719188,9.291739972068862
5.189999999999951,6.953219743617761,8.02888658142467,8.976568089850733
5.191999999999951,6.708180877956115,7.745940071321326,8.660224274557029
5.193999999999951,6.4622734676247795,7.461990652220284,8.342759172916278
5.195999999999951,6.215536849755361,7.177083746728589,8.024223568947008
5.197999999999951,5.968010461580088,6.89126489303953,7.704668375897107
5.19999999999995,5.719733834177113,6.604579737710333,7.384144628169018
5.201999999999951,5.470746586205728,6.3170740284282045,7.062703473231955
5.203999999999951,5.221088417633409,6.028793606766969,6.740396163523542
5.205999999999951,4.970799103452657,5.739784400931882,6.4172740483382995
5.207999999999951,4.719918487394328,5.450092418500414,6.09338856571158
5.20999999999995,4.468486475631446,5.159763739152033,5.768791234291223
5.211999999999951,4.216543030480211,4.868844507394779,5.443533645205605
5.213999999999951,3.9641281640961505,4.577380925286179,5.117667453925393
5.2159999999999505,3.711281932167333,4.285419245150807,4.791244372121522
5.217999999999951,3.4580444276055182,3.993005762295462,4.464316159520511
5.21999999999995,3.2044557742362367,3.7001868077230835,4.136934615758381
5.221999999999951,2.9505561204887494,3.4070087408465546,3.809151572234431
5.2239999999999505,2.696385633086774,3.113517942203376,3.4810188839660072
5.22599999999995,2.441984490741929,2.8197608061734867,3.152588421446764
5.227999999999951,2.1873928778477514,2.5257837336977387,2.823912062505686
5.22999999999995,1.9326509781812682,2.231633125005097,2.4950416841758427
5.2319999999999505,1.6777989686049473,1.9373553723402852,2.1660291545636476
5.23399999999995,1.4228770127789026,1.64299685270326,1.8369263247313494
5.23599999999995,1.1679252548761214,1.3486039205921823,1.507785020583424
5.237999999999951,0.9129838133077619,1.0542229007580146,1.178657034765968
5.2399999999999505,0.6580927744561579,0.7599000809680209,0.8495941185760447
5.24199999999995,0.4032921864185359,0.46568170478162896,0.5206479738848558
5.24399999999995,0.14862205275909013,0.17161396433595089,0.1918702450717055
5.245999999999951,-0.10587767372370373,-0.12225700685110341,-0.13668748902236244
5.2479999999999505,-0.3601670972207783,-0.41588514106732494,-0.46497372312931406
5.24999999999995,-0.6142063851202952,-0.709224443574379,-0.7929370335683877
5.25199999999995,-0.8679557742018144,-1.0022289997602152,-1.1205260862427309
5.25399999999995,-1.1213755768148348,-1.2948529822734336,-1.4476896446158642
5.2559999999999505,-1.3744261870409118,-1.5870506581386825,-1.7743765776669376
5.25799999999995,-1.6270680868383895,-1.878776395851987,-2.1005358678235493
5.25999999999995,-1.8792618521688063,-2.16998467245491,-2.4261166188708976
5.26199999999995,-2.130968159104033,-2.4606300805864687,-2.7510680638360663
5.26399999999995,-2.382147789913199,-2.7506673355117144,-3.0753395728462087
5.26599999999995,-2.6327616391286153,-3.0400512821260524,-3.3988806609596236
5.26799999999995,-2.882770719588772,-3.3287369019330972,-3.7216409959672307
5.26999999999995,-3.1321361684606006,-3.61667931999858,-4.043570406167272
5.2719999999999505,-3.3808192532342574,-3.903833811872536,-4.364618888104561
5.27399999999995,-3.628781377696621,-4.190155810486889,-4.684736614282206
5.27599999999995,-3.875984087876741,-4.475600913020684,-5.003873940837188
5.277999999999951,-4.122389077965493,-4.7601248877355005,-5.321981415182569
5.27999999999995,-4.3679581962074865,-5.043683680778847,-5.639009783613927
5.28199999999995,-4.612653450764526,-5.3262334229547115,-5.954909998879062
5.28399999999995,-4.856437015549694,-5.607730436460157,-6.2696332277097415
5.28599999999995,-5.099271236031171,-5.888131241587023,-6.583130858314414
5.2879999999999505,-5.341118635005051,-6.167392563387785,-6.895354507830886
5.289999999999949,-5.581941918335329,-6.445471338303518,-7.206256029736605
5.29199999999995,-5.821703980663158,-6.722324720756378,-7.515787521219281
5.29399999999995,-6.060367911078819,-6.997910089699049,-7.823901330499365
5.29599999999995,-6.297896998763282,-7.2721850551290315,-8.130550064113288
5.29799999999995,-6.534254738590072,-7.54510746455713,-8.435686594145418
5.299999999999949,-6.769404836694351,-7.816635409438075,-8.739264065417721
5.30199999999995,-7.003311216002638,-8.086727231555695,-9.04123590262861
5.30399999999995,-7.23593802172536,-8.355341529365168,-9.341555817443787
5.305999999999949,-7.467249626810417,-8.622437164290252,-9.640177815536767
5.30799999999995,-7.6972106373571005,-8.887973266974745,-9.937056203578214
5.30999999999995,-7.925785897989653,-9.151909243487333,-10.232145596173176
5.31199999999995,-8.152940497188768,-9.414204781477872,-10.52540092274404
5.313999999999949,-8.378639772583096,-9.67481985628751,-10.81677743436181
5.315999999999949,-8.60284931619446,-9.933714737005317,-11.106230710517673
5.31799999999995,-8.825534979643454,-10.19084999247921,-11.39371666584337
5.31999999999995,-9.046662879306554,-10.446186497270869,-11.679191556769041
5.321999999999949,-9.266199401431383,-10.699685437562318,-11.962611988126962
5.323999999999949,-9.484111207203888,-10.951308317007024,-12.243934919693269
5.325999999999949,-9.700365237769597,-11.201016962527929,-12.523117672670338
5.32799999999995,-9.914928719207179,-11.448773530060432,-12.800117936107684
5.3299999999999494,-10.12776916745395,-11.69454051023986,-13.074893773260705
5.331999999999949,-10.338854393181633,-11.93828073403152,-13.347403627885285
5.333999999999949,-10.548152506624374,-12.179957378305618,-13.617606330470748
5.33599999999995,-10.755631922353324,-12.419533971350447,-13.885461104403765
5.3379999999999495,-10.96126136400307,-12.656974398330032,-14.150927572070229
5.339999999999949,-11.165009868944384,-12.892242906679737,-14.413965760887688
5.34199999999995,-11.366846792905097,-13.125304111441983,-14.674536109270877
5.343999999999949,-11.566741814537693,-13.356123000540471,-14.93259947252848
5.3459999999999495,-11.764664939933,-13.584664939992143,-15.188117128690267
5.347999999999949,-11.960586507079377,-13.810895679056163,-15.44105078426386
5.349999999999949,-12.154477190266645,-14.034781355319224,-15.691362579920211
5.35199999999995,-12.346308004434324,-14.256288499716367,-15.939015096107152
5.353999999999949,-12.536050309462679,-14.47538404148594,-16.1839713585891
5.355999999999949,-12.723675814408477,-14.69203531306053,-16.426194843915383
5.357999999999949,-12.909156581680076,-14.906210054888042,-16.66564948481027
5.359999999999949,-13.092465031157582,-15.117876420189178,-16.9022996754921
5.3619999999999495,-13.27357394425073,-15.327002979643126,-17.13611027691193
5.363999999999948,-13.452456467899985,-15.533558726007552,-17.367046621918963
5.365999999999949,-13.629086118515788,-15.737513078667366,-17.59507452034612
5.36799999999995,-13.803436785857842,-15.938835888114015,-17.82016026401809
5.369999999999949,-13.975482736852912,-16.137497440353993,-18.042270631680196
5.371999999999949,-14.145198619350909,-16.33346846124594,-18.261372893847412
5.373999999999949,-14.312559465818701,-16.526720120765905,-18.47743481757306
5.375999999999949,-14.477540696970422,-16.717224037199273,-18.690424671135528
5.3779999999999495,-14.640118125336002,-16.90495228126132,-18.900311228645233
5.379999999999948,-14.800267958763184,-17.089877380141033,-19.10706377456568
5.381999999999949,-14.957966803858158,-17.271972321473992,-19.310652108155345
5.383999999999949,-15.11319166935836,-17.451210557236912,-19.511046547821866
5.385999999999949,-15.265919969442267,-17.62756600756955,-19.708217935395048
5.387999999999949,-15.416129526971876,-17.8010130645187,-19.902137640312837
5.389999999999948,-15.563798576669445,-17.97152659570644,-20.092777563722496
5.391999999999949,-15.708905768227371,-18.139081947921078,-20.280110142495417
5.393999999999949,-15.851430169350794,-18.30365495063047,-20.464108353155158
5.395999999999948,-15.991351268732718,-18.46522191941739,-20.644745715718226
5.397999999999949,-16.12864897896091,-18.623759659336127,-20.82199629744696
5.399999999999949,-16.26330363935663,-18.779245468190332,-20.99583471651423
5.401999999999949,-16.395296018743842,-18.93165713973071,-21.16623614557856
5.403999999999948,-16.5246073181506,-19.080972966774222,-21.333176315271505
5.405999999999949,-16.65121917343885,-19.227171744240753,-21.496631517592764
5.407999999999949,-16.775113657866143,-19.370232772111166,-21.656578609217384
5.409999999999949,-16.896273284575898,-19.51013585830275,-21.81299501471058
5.411999999999948,-17.014681009017437,-19.646861321463664,-21.96585872965206
5.413999999999948,-17.13032023129498,-19.780389993685294,-22.11514832366849
5.415999999999949,-17.243174798445374,-19.910703223132412,-22.260842943374122
5.417999999999949,-17.353229006643872,-20.03778287659013,-22.4029223152184
5.419999999999948,-17.460467603339115,-20.16161134192915,-22.541366748242176
5.421999999999948,-17.56487578931413,-20.2821715304857,-22.676157136738496
5.423999999999948,-17.666439220676974,-20.399446879360028,-22.807274962822493
5.425999999999949,-17.765144010776748,-20.513421353628846,-22.934702298904927
5.427999999999948,-17.86097673204813,-20.624079448475253,-23.058421810073533
5.429999999999948,-17.953924417781938,-20.73140619123319,-23.178416756378713
5.431999999999949,-18.043974563822466,-20.835387143347322,-23.294670995024887
5.433999999999948,-18.131115130191326,-20.93600840224812,-23.40716898246678
5.435999999999948,-18.215334542637255,-21.033256603141414,-23.515895776410265
5.437999999999949,-18.296621694112204,-21.127118920712853,-23.620837037717976
5.439999999999948,-18.374965946172715,-21.21758307074604,-23.721979032218446
5.441999999999949,-18.450357130307843,-21.304637311655927,-23.81930863242052
5.4439999999999475,-18.522785549191386,-21.388270445934708,-23.912813319129878
5.445999999999948,-18.592241977860713,-21.468471821513074,-24.002481182970993
5.447999999999949,-18.658717664819644,-21.54523133303369,-24.088300925810877
5.449999999999948,-18.72220433306739,-21.618539423039266,-24.170261862087443
5.451999999999948,-18.782694181051866,-21.688387083073426,-24.248353920040284
5.453999999999947,-18.84017988354822,-21.754765854695076,-24.322567642844756
5.455999999999948,-18.894654592461972,-21.81766783040583,-24.3928941896489
5.457999999999949,-18.94611193755706,-21.8770856544907,-24.45932533651335
5.459999999999948,-18.994546027108495,-21.933012523771655,-24.521853477253828
5.461999999999948,-19.039951448479616,-21.985442188274224,-24.58047162418646
5.463999999999948,-19.082323268624084,-22.034368951807142,-24.63517340877579
5.465999999999948,-19.121657034512086,-22.079787672454508,-24.685953082185076
5.4679999999999485,-19.157948773481767,-22.12169376298152,-24.732805515729904
5.469999999999948,-19.19119499351439,-22.16008319115226,-24.77572620123347
5.471999999999948,-19.221392683434797,-22.194952479961163,-24.81471125128536
5.473999999999948,-19.24853931303594,-22.226298707776785,-24.84975739940232
5.475999999999948,-19.27263283312841,-22.25411950839901,-24.880862000092204
5.477999999999948,-19.29367167551434,-22.278413071028925,-24.908023028820267
5.479999999999948,-19.311654752886252,-22.299178140151984,-24.931239081878587
5.481999999999948,-19.326581458650587,-22.316414015334292,-24.950509376158255
5.483999999999948,-19.338451666676164,-22.3301205509321,-24.965833748824625
5.485999999999947,-19.34726573096757,-22.3402981557147,-24.977212656895627
5.487999999999948,-19.35302448526371,-22.346947792400837,-24.98464717672357
5.489999999999948,-19.355729242561388,-22.350070977108654,-24.98813900338006
5.491999999999948,-19.355381794564426,-22.349669778719502,-24.987690449944754
5.493999999999947,-19.35198441105804,-22.3457468181556,-24.983304446697787
5.495999999999948,-19.345539839208932,-22.338305267571812,-24.974984540216113
5.497999999999948,-19.336051302791187,-22.32734884946181,-24.96273489237417
5.499999999999948,-19.32352250133795,-22.312881835678517,-24.94656027924873
5.501999999999948,-19.30795760921944,-22.294909046369447,-24.926466089928564
5.503999999999947,-19.28936127464718,-22.273435848826978,-24.902458325228935
5.505999999999948,-19.26773861860466,-22.2484681562535,-24.874543596311128
5.507999999999948,-19.243095233705088,-22.220012426442477,-24.84272912320772
5.509999999999947,-19.21543718297568,-22.188075660374704,-24.807022733253195
5.511999999999948,-19.184770998569505,-22.15266540073085,-24.767432859420914
5.513999999999947,-19.151103680404738,-22.11378973032021,-24.72396853856638
5.515999999999948,-19.11444269473152,-22.071457270425835,-24.676639409577067
5.517999999999947,-19.074795972627008,-22.025677179066776,-24.625455711429574
5.519999999999947,-19.032171908418608,-21.976459149177426,-24.57042828115397
5.521999999999948,-18.986579358035907,-21.923813406704447,-24.511568551706194
5.523999999999947,-18.93802763729139,-21.86775070862151,-24.448888549748457
5.525999999999947,-18.886526520090516,-21.80828234086253,-24.382400893338435
5.527999999999948,-18.832086236571218,-21.74542011617328,-24.31211878952742
5.529999999999947,-18.774717471173524,-21.679176371882406,-24.23805603186817
5.531999999999948,-18.71443136063895,-21.60956396759133,-24.16022699783215
5.533999999999947,-18.651239491941233,-21.536596282784895,-24.07864664613816
5.535999999999947,-18.585153900147336,-21.460287214361372,-23.993330513990827
5.537999999999948,-18.51618706621022,-21.380651174083876,-23.904294714231128
5.539999999999947,-18.44435191469331,-21.297703085952737,-23.81155593239869
5.541999999999947,-18.36966181142697,-21.211458383499497,-23.715131423706346
5.543999999999947,-18.29213056109782,-21.12193300700321,-23.61503900992787
5.545999999999947,-18.211772404770798,-21.029143400629238,-23.511297076199035
5.547999999999948,-18.128602017344768,-20.933106509491186,-23.40392456773283
5.5499999999999465,-18.042634504942068,-20.833839776636665,-23.29294098644931
5.551999999999947,-17.953885402232245,-20.731361139956956,-23.178366387520647
5.553999999999947,-17.862370669690662,-20.625689029021558,-23.060221375831926
5.555999999999947,-17.76810669079264,-20.516842361838243,-22.93852710235883
5.557999999999947,-17.671110269142503,-20.404840541537965,-22.813305260461266
5.559999999999947,-17.571398625540198,-20.28970345298771,-22.684578082096372
5.561999999999947,-17.46898939498342,-20.171451459328793,-22.552368333948266
5.563999999999947,-17.36390062360771,-20.050105398443637,-22.416699313477746
5.565999999999947,-17.256150765564065,-19.925686579350366,-22.277594844891343
5.567999999999947,-17.145758679835296,-19.79821677852654,-22.135079275031135
5.569999999999947,-17.0327436269902,-19.667718236161345,-21.989177469184522
5.571999999999947,-16.91712526587877,-19.534213652339453,-21.839914806817742
5.5739999999999466,-16.79892365026549,-19.397726183153495,-21.68731717722938
5.575999999999947,-16.67815922540504,-19.258279436750076,-21.531410975129777
5.577999999999947,-16.554852824557575,-19.115897469305906,-21.372223096142108
5.579999999999947,-16.429025665446595,-18.970604780937716,-21.20978093222963
5.581999999999947,-16.300699346658817,-18.822426311545243,-21.044112367047905
5.583999999999946,-16.169895843987003,-18.671387436588216,-20.875245771223405
5.585999999999947,-16.036637506716286,-18.51751396279819,-20.703209997559142
5.587999999999947,-15.90094705385457,-18.360832123825848,-20.52803437616822
5.589999999999947,-15.762847570307796,-18.201368575824485,-20.34974870953605
5.591999999999947,-15.622362503000458,-18.039150392970456,-20.168383267512
5.593999999999946,-15.479515656942622,-17.874205062921696,-19.98396878223192
5.595999999999947,-15.334331191242425,-17.706560482213376,-19.796536442970286
5.5979999999999475,-15.186833615067846,-17.536244951594956,-19.60611789092692
5.599999999999946,-15.037047783554591,-17.363287171305018,-19.412745213944028
5.601999999999947,-14.884998893663834,-17.187716236288193,-19.21645094115862
5.603999999999946,-14.730712479988986,-17.009561631353247,-19.017268037589037
5.605999999999947,-14.574214410512523,-16.828853226273456,-18.815229898657062
5.607999999999947,-14.415530882313634,-16.64562127083028,-18.61037034464648
5.609999999999946,-14.254688417227316,-16.459896389800868,-18.40272361509906
5.611999999999947,-14.09171385745565,-16.271709577890398,-18.192324363148675
5.613999999999946,-13.926634361132038,-16.081092194610147,-17.979207649794784
5.615999999999946,-13.759477397838985,-15.888075959101815,-17.76340893811592
5.617999999999947,-13.590270744080236,-15.692692944909243,-17.54496408742422
5.619999999999946,-13.419042478708548,-15.4949755746988,-17.3239093473627
5.621999999999947,-13.245820978307762,-15.294956614927154,-17.100281351943607
5.623999999999946,-13.07063491253393,-15.092669170461571,-16.87411711353372
5.625999999999946,-12.893513239411371,-14.888146679148319,-16.645454016781695
5.627999999999947,-12.71448520058837,-14.68142290633442,-16.414329812493147
5.629999999999947,-12.53358031655128,-14.47253193934135,-16.180782611452063
